X,Y,objectid,join_count,target_fid,id,d,e,datum,den,rok,mesic,srazka,pricina,alkohol,zavineni,nasledky,stav_vozovky,povetrnostni_podm,viditelnost,rozhled,misto_nehody,druh_komun,druh_vozidla,stav_ridic,ovlivneni_ridice,osoba,ozn_osoba,pohlavi,nasledek,usmrceno_os,tezce_zran_os,lehce_zran_os,hmotna_skoda,cas,hodina,mesic_t,den_v_tydnu,vek_skupina,nazev,point_x,point_y,globalid
16.7190471060001,49.2160289670001,30,1,30,60206101156,-589869.863,-1159306.464,2010/07/08 00:00:00+00,4,2010,7,havárie,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,"komunikace účelová - ostatní (parkoviště, odpočívky apod.",jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,1210,12,červenec,čtvrtek,71 a více,Brno-Líšeň,16.7190471,49.21602896,{BB7B7BB9-6E1C-4355-A2A0-CBA4F1211C8A}
16.6181246240001,49.222840606,31,1,31,60206101168,-597098.637,-1157769.208,2010/07/11 00:00:00+00,7,2010,7,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,360,940,9,červenec,neděle,33-44,Brno-Královo Pole,16.61812462,49.2228406,{887ABFB0-15B1-4ABE-8A84-1933F674E2C1}
16.519405106,49.218680067,32,1,32,60206101185,-604297.394,-1157452.771,2010/07/14 00:00:00+00,3,2010,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky STŮJ DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,60,845,8,červenec,středa,33-44,Brno-Bystrc,16.5194051,49.21868006,{E39B2151-D29E-446A-B58F-FA25867C0A6A}
16.6142044800001,49.1654469260001,33,1,33,60206101229,-598067.816,-1164084.022,2010/07/20 00:00:00+00,2,2010,7,srážka s jedoucím nekolejovým vozidlem,nesprávné otáčení nebo couvání,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,600,2025,20,červenec,úterý,33-44,Brno-jih,16.61420447,49.16544692,{E7304CA2-B83E-4AD7-A722-8FD430D04078}
16.5940277890001,49.188272576,34,1,34,60206101238,-599257.407,-1161402.313,2010/07/22 00:00:00+00,4,2010,7,jiný druh nehody,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"výjezd z parkoviště, lesní cesty apod. (pol.36=7,8)",komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,10,815,8,červenec,čtvrtek,33-44,Brno-střed,16.59402778,49.18827257,{59514DE2-818B-4A6C-8B95-4AECB9FB17B2}
16.5191723470001,49.2304282750001,35,1,35,60206101253,-604172.339,-1156152.214,2010/07/23 00:00:00+00,5,2010,7,srážka s chodcem,řidič se plně nevěnoval řízení vozidla,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,1,0,1035,10,červenec,pátek,61-70,Brno-Bystrc,16.51917234,49.23042827,{66E7A7F0-EF3D-478F-B183-2BB9A688C00A}
16.610023386,49.19978575,36,1,36,60206101265,-597960.726,-1160254.793,2010/07/24 00:00:00+00,6,2010,7,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,déšť,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,410,2220,22,červenec,sobota,33-44,Brno-střed,16.61002338,49.19978575,{8AEF433E-6783-46D2-A522-17CF31EA1B97}
16.628341114,49.2184576980001,37,1,37,60206101289,-596411.023,-1158333.609,2010/07/28 00:00:00+00,3,2010,7,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,20,1455,14,červenec,středa,33-44,Brno-sever,16.62834111,49.21845769,{784AD191-1D44-471F-8064-6B48E176EB4B}
16.680939761,49.2106905790001,38,1,38,60206101313,-592693.417,-1159601.794,2010/07/31 00:00:00+00,6,2010,7,havárie,jiný druh nepřiměřené rychlosti,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,"komunikace účelová - ostatní (parkoviště, odpočívky apod.",jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1935,19,červenec,sobota,24-32,Brno-Líšeň,16.68093975,49.21069058,{60EA3858-DA6D-4C2A-A541-E75C020E3F26}
16.6295171740001,49.2333227920001,39,1,39,60206101328,-596148.686,-1156699.257,2010/08/03 00:00:00+00,2,2010,8,srážka s jedoucím nekolejovým vozidlem,jiný druh nesprávného způsobu jízdy,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",chlapec (do 15 let),lehké zranění,0,0,1,0,1710,17,srpen,úterý,7-11,Brno-sever,16.62951717,49.23332279,{0D1A7ACC-12DF-4FB3-9868-B489B9C75152}
16.643473359,49.2193728570001,40,1,40,60206101339,-595304.173,-1158350.467,2010/08/05 00:00:00+00,4,2010,8,havárie,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,"zastávka tramvaje, autobusu, trolejbusu bez nástup. ostrůvku",komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,0,1055,10,srpen,čtvrtek,24-32,Brno-Maloměřice a Obřany,16.64347335,49.21937285,{C843CAC5-9589-4BF5-AE56-0F9DDDA8CB3D}
16.5998770590001,49.2067284820001,41,1,41,60206101357,-598612.781,-1159407.737,2010/08/06 00:00:00+00,5,2010,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, zhoršená viditelnost (svítání, soumrak)",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,"pod vlivem alkoholu, obsah alkoholu v krvi do 0,99 ‰",1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,220,2035,20,srpen,pátek,61-70,Brno-střed,16.59987705,49.20672848,{65A406C3-9969-4B93-A286-6BE469C6C1A3}
16.642140388,49.201708083,42,1,42,60206101375,-595610.914,-1160293.184,2010/08/11 00:00:00+00,3,2010,8,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,110,950,9,srpen,středa,45-60,Brno-Židenice,16.64214038,49.20170808,{7A6692A6-9FDF-4980-A7A8-C0181AF8B595}
16.5989543530001,49.167051158,43,1,43,60206101378,-599154.261,-1163787.144,2010/08/11 00:00:00+00,3,2010,8,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Nezjišťován,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,0,1230,12,srpen,středa,16-18,Brno-střed,16.59895434,49.16705115,{EF08B231-0982-4617-A0F6-1B4E485ABFD5}
16.544317607,49.2183641570001,44,1,44,60206101379,-602497.172,-1157684.513,2010/08/11 00:00:00+00,3,2010,8,srážka s jedoucím nekolejovým vozidlem,jiný druh nepřiměřené rychlosti,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,1700,1530,15,srpen,středa,19-24,Brno-Komín,16.5443176,49.21836415,{B994B12E-F3CD-4032-AE3D-E4E43A9F7E3C}
16.63961621,49.1937174810001,45,1,45,60206101398,-595888.905,-1161156.975,2010/08/12 00:00:00+00,4,2010,8,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,v blízkosti přechodu pro chodce (do vzdálenosti 20 m),komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,120,1705,17,srpen,čtvrtek,24-32,Brno-Židenice,16.6396162,49.19371748,{D99E33CC-897B-48C8-A502-04C0D09EA894}
16.669796148,49.154847078,46,1,46,60206101459,-594162.915,-1165689.826,2010/08/22 00:00:00+00,7,2010,8,srážka s jedoucím nekolejovým vozidlem,nezvládnutí řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,210,1310,13,srpen,neděle,45-60,Brno-Tuřany,16.66979614,49.15484707,{22021564-D00B-4195-A413-BC499E71F90A}
16.575336807,49.260230069,47,1,47,60206101462,-599748.555,-1153300.261,2010/08/22 00:00:00+00,7,2010,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,100,1750,17,srpen,neděle,45-60,Brno-Ivanovice,16.5753368,49.26023007,{B94CB716-AAB0-4171-B992-A3ED43A36145}
16.5931504640001,49.2005041850001,48,1,48,60206101474,-599174.558,-1160043.139,2010/08/24 00:00:00+00,2,2010,8,srážka s jedoucím nekolejovým vozidlem,"při předjíždění došlo k ohrožení předjížděného řidiče vozidla (vynucované zařazení, předjížděný řidič musel prudce brzdit, měnit směr jízdy apod.)",Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",žena,lehké zranění,0,0,1,10,1657,16,srpen,úterý,24-32,Brno-střed,16.59315046,49.20050418,{2EDC9870-4650-4391-883C-5D3A1B8052AD}
16.5232568070001,49.228381416,49,1,49,60206101479,-603901.352,-1156410.79,2010/08/25 00:00:00+00,3,2010,8,srážka s jedoucím nekolejovým vozidlem,při odbočování vlevo,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,1645,16,srpen,středa,61-70,Brno-Bystrc,16.5232568,49.22838141,{E2CD2D4E-3555-43A2-A52E-8D432DBCB8A9}
16.694371437,49.2090138510001,50,1,50,60206101480,-591740.22,-1159891.323,2010/08/25 00:00:00+00,3,2010,8,srážka s jedoucím nekolejovým vozidlem,"při zařazování do proudu jedoucích vozidel ze stanice, místa zastavení nebo stání",Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,parkoviště přiléhající ke komunikaci,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,350,1720,17,srpen,středa,45-60,Brno-Líšeň,16.69437143,49.20901385,{7BC2E6C7-1D5E-40C8-B62A-5FB8FB2CC595}
16.5089022780001,49.2288084570001,51,1,51,60206101494,-604935.436,-1156249.982,2010/08/27 00:00:00+00,5,2010,8,havárie,"nepřizpůsobení rychlosti stavu vozovky (náledí, výtluky, bláto, mokrý povrch apod.)",Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,povrch mokrý,"na počátku deště, slabý déšť, mrholení apod.","ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,0,10,1250,12,srpen,pátek,33-44,Brno-Bystrc,16.50890227,49.22880845,{EF160360-434C-4D1B-A5C0-A33052D6DC1B}
16.583216711,49.2113633210001,52,1,52,60206101545,-599764.075,-1158764.627,2010/09/07 00:00:00+00,2,2010,9,srážka s jedoucím nekolejovým vozidlem,řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",dívka (do 15 let),lehké zranění,0,0,1,70,1525,15,září,úterý,12-15,Brno-Žabovřesky,16.5832167,49.21136332,{3794EBCE-44F4-485E-9B24-07BE52A4B5AA}
16.613953531,49.1983195170001,53,1,53,60206101556,-597693.493,-1160447.66,2010/09/06 00:00:00+00,1,2010,9,srážka s chodcem,chodci na vyznačeném přechodu,Nezjišťován,řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,přechod pro chodce,uzel (křižovatka sledovaná ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,bez zraněn,0,0,1,20,1800,18,září,pondělí,33-44,Brno-střed,16.61395352,49.19831951,{3B369EDD-DB29-4896-ACE9-A3D46729F5F3}
16.6461316690001,49.203297928,54,1,54,60206101610,-595302.833,-1160148.516,2010/09/16 00:00:00+00,4,2010,9,srážka s jedoucím nekolejovým vozidlem,vozidlu přijíždějícímu zprava,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,310,1800,18,září,čtvrtek,24-32,Brno-Židenice,16.64613166,49.20329792,{12703916-4D88-4BDA-ACD1-6D8D1E48E76D}
16.692400161,49.182300947,55,1,55,60206101629,-592198.934,-1162829.767,2010/09/19 00:00:00+00,7,2010,9,srážka s chodcem,nezaviněná řidičem,Ne,chodcem,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - bez veřejného osvětlení, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,těžké zranění,0,1,1,30,1945,19,září,neděle,45-60,Brno-Slatina,16.69240015,49.18230094,{554607A5-DDEA-4C79-893D-A31D0F067C4D}
16.6158803490001,49.197297006,56,1,56,60206101675,-597566.096,-1160575.785,2010/09/27 00:00:00+00,1,2010,9,"srážka s vozidlem zaparkovaným, odstaveným",řidič se plně nevěnoval řízení vozidla,Ne,řidičem nemotorového vozidla,nehoda pouze s hmotnou škodou,povrch mokrý,neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",chlapec (do 15 let),bez zraněn,0,0,0,110,2105,21,září,pondělí,12-15,Brno-střed,16.61588034,49.197297,{12469B43-E81C-4B92-8FA9-2127CC6FF619}
16.565597425,49.2156769220001,57,1,57,60206101787,-600988.421,-1158149.244,2010/10/12 00:00:00+00,2,2010,10,srážka s jedoucím nekolejovým vozidlem,proti příkazu dopravní značky DEJ PŘEDNOST,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"s přilbou (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,220,1820,18,říjen,úterý,33-44,Brno-Žabovřesky,16.56559742,49.21567692,{18695849-D432-420F-A42E-77D3C0C3A414}
16.634385326,49.2009319570001,58,1,58,60206101799,-596182.015,-1160318.497,2010/10/13 00:00:00+00,3,2010,10,"srážka s vozidlem zaparkovaným, odstaveným",jiný druh nepřiměřené rychlosti,"Ano, obsah alkoholu v krvi od 0,24‰ do 0,5‰",řidičem nemotorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"v noci - s veřejným osvětlením, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace místní,jízdní kolo,pod vlivem alkoholu obsah alkoholu v krvi 1 ‰ a víc,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,20,2150,21,říjen,středa,33-44,Brno-Židenice,16.63438532,49.20093195,{25189559-BAA4-4254-9FF6-A50C4C282A77}
16.5976562070001,49.219020888,59,1,59,60206101828,-598626.585,-1158031.305,2010/10/19 00:00:00+00,2,2010,10,srážka s tramvají,řidič se plně nevěnoval řízení vozidla,Ne,řidičem motorového vozidla,nehoda s následky na životě nebo zdraví,"povrch suchý, neznečistěný",neztížené,"ve dne, viditelnost nezhoršená vlivem povětrnostních podmínek",dobré,žádné nebo žádné z uvedených,komunikace sledovaná (ve vybraných městech),jízdní kolo,dobrý -žádné nepříznivé okolnosti nebyly zjiště,1,řidič,"bez přilby (pouze u motocyklistů, příp. cyklistů)",muž,lehké zranění,0,0,1,70,1133,11,říjen,úterý,45-60,Brno-Královo Pole,16.5976562,49.21902088,{84348FA4-BB5B-4865-8AA7-7A719E093BB6}
